,game_id,season,game_date,game_type,venue,venue_utc_offest,home_team_id,away_team_id,home_team_abbrev,away_team_abbrev,home_team_score,away_team_score,start_time_utc,winner_abbrev,loser_abbrev,goal_diff,venue_team,League,Division,venue_lat,venue_lon,team,goals_for,goals_against,is_away,game_result,goal_difference,venue_lat_prev,venue_lon_prev,distance,consecutive_away_games,rest_days,back_to_back
2288,2024020640,20242025,2025-01-06,2,Climate Pledge Arena,-08:00,55,1,SEA,NJD,2.0,3.0,2025-01-07T03:00:00Z,NJD,SEA,1.0,Seattle Kraken,NHL,Pacific,47.622,-122.354,NJD,3.0,2.0,True,win,1.0,37.332778,-121.901111,1144.70630261784,22,1.0,False
2289,2024020656,20242025,2025-01-09,2,Madison Square Garden,-05:00,3,1,NYR,NJD,3.0,2.0,2025-01-10T00:00:00Z,NYR,NJD,1.0,New York Rangers,NHL,Metropolitan,40.750556,-73.993611,NJD,2.0,3.0,True,loss,-1.0,47.622,-122.354,3865.902975103665,23,2.0,False
978,2024020674,20242025,2025-01-11,2,Prudential Center,-05:00,1,14,NJD,TBL,3.0,2.0,2025-01-12T00:00:00Z,NJD,TBL,1.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,3.0,2.0,False,win,1.0,40.750556,-73.993611,15.072150059453048,0,1.0,False
788,2024020695,20242025,2025-01-14,2,Prudential Center,-05:00,1,13,NJD,FLA,1.0,2.0,2025-01-15T00:30:00Z,FLA,NJD,1.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,1.0,2.0,False,loss,-1.0,40.733611,-74.171111,0.0,0,2.0,False
2291,2024020707,20242025,2025-01-16,2,Scotiabank Arena,-05:00,10,1,TOR,NJD,4.0,3.0,2025-01-17T00:00:00Z,TOR,NJD,1.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,NJD,3.0,4.0,True,loss,-1.0,40.733611,-74.171111,537.2169027436078,24,1.0,False
980,2024020722,20242025,2025-01-18,2,Prudential Center,-05:00,1,4,NJD,PHI,1.0,3.0,2025-01-18T17:30:00Z,PHI,NJD,2.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,1.0,3.0,False,loss,-2.0,43.643333,-79.379167,537.2169027436078,0,1.0,False
981,2024020737,20242025,2025-01-19,2,Prudential Center,-05:00,1,9,NJD,OTT,1.0,2.0,2025-01-19T18:00:00Z,OTT,NJD,1.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,1.0,2.0,False,loss,-1.0,40.733611,-74.171111,0.0,0,0.0,True
130,2024020758,20242025,2025-01-22,2,Prudential Center,-05:00,1,6,NJD,BOS,5.0,1.0,2025-01-23T00:00:00Z,NJD,BOS,4.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,5.0,1.0,False,win,4.0,40.733611,-74.171111,0.0,0,2.0,False
2249,2024020779,20242025,2025-01-25,2,Centre Bell,-05:00,8,1,MTL,NJD,3.0,4.0,2025-01-26T00:00:00Z,NJD,MTL,1.0,Montreal Canadiens,NHL,Atlantic,45.496111,-73.569444,NJD,4.0,3.0,True,win,1.0,40.733611,-74.171111,531.8083299380012,25,2.0,False
2294,2024020795,20242025,2025-01-27,2,Wells Fargo Center,-05:00,4,1,PHI,NJD,4.0,2.0,2025-01-28T00:00:00Z,PHI,NJD,2.0,Philadeliphia Flyers,NHL,Metropolitan,39.901111,-75.171944,NJD,2.0,4.0,True,loss,-2.0,45.496111,-73.569444,635.7307186305328,26,1.0,False
983,2024020809,20242025,2025-01-29,2,Prudential Center,-05:00,1,4,NJD,PHI,5.0,0.0,2025-01-30T00:00:00Z,NJD,PHI,5.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,5.0,0.0,False,win,5.0,39.901111,-75.171944,125.57401432310208,0,1.0,False
1522,2024020835,20242025,2025-02-02,2,KeyBank Center,-05:00,7,1,BUF,NJD,4.0,3.0,2025-02-02T18:00:00Z,BUF,NJD,1.0,Buffalo Sabres,NHL,Atlantic,42.875,-78.876389,NJD,3.0,4.0,True,loss,-1.0,40.733611,-74.171111,456.8435733585545,27,3.0,False
2296,2024020848,20242025,2025-02-04,2,PPG Paints Arena,-05:00,5,1,PIT,NJD,2.0,3.0,2025-02-05T00:00:00Z,NJD,PIT,1.0,Pittsburgh Penguins,NHL,Metropolitan,40.439444,-79.989167,NJD,3.0,2.0,True,win,1.0,42.875,-78.876389,286.1577147625794,28,1.0,False
985,2024020863,20242025,2025-02-06,2,Prudential Center,-05:00,1,54,NJD,VGK,1.0,3.0,2025-02-07T00:00:00Z,VGK,NJD,2.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,1.0,3.0,False,loss,-2.0,40.439444,-79.989167,492.2974366239691,0,1.0,False
2252,2024020876,20242025,2025-02-08,2,Centre Bell,-05:00,8,1,MTL,NJD,0.0,4.0,2025-02-08T18:00:00Z,NJD,MTL,4.0,Montreal Canadiens,NHL,Atlantic,45.496111,-73.569444,NJD,4.0,0.0,True,win,4.0,40.733611,-74.171111,531.8083299380012,29,1.0,False
623,2024020897,20242025,2025-02-22,2,Prudential Center,-05:00,1,25,NJD,DAL,2.0,4.0,2025-02-22T23:00:00Z,DAL,NJD,2.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,2.0,4.0,False,loss,-2.0,45.496111,-73.569444,531.8083299380012,0,13.0,False
2298,2024020911,20242025,2025-02-23,2,Bridgestone Arena,-06:00,18,1,NSH,NJD,0.0,5.0,2025-02-23T23:00:00Z,NJD,NSH,5.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NJD,5.0,0.0,True,win,5.0,40.733611,-74.171111,1208.5030335904667,30,0.0,True
1879,2024020931,20242025,2025-02-26,2,Ball Arena,-07:00,21,1,COL,NJD,5.0,1.0,2025-02-27T02:30:00Z,COL,NJD,4.0,Colorado Avalanche,NHL,Central,39.7487,-105.0076,NJD,1.0,5.0,True,loss,-4.0,36.159167,-86.778611,1644.1560575611893,31,2.0,False
2299,2024020958,20242025,2025-03-01,2,Delta Center,-07:00,59,1,UTA,NJD,1.0,3.0,2025-03-02T02:00:00Z,NJD,UTA,2.0,Utah Mammoth,NHL,Central,40.7684,-111.9016,NJD,3.0,1.0,True,win,2.0,39.7487,-105.0076,595.7213782812539,32,2.0,False
2300,2024020966,20242025,2025-03-02,2,T-Mobile Arena,-08:00,54,1,VGK,NJD,2.0,0.0,2025-03-03T01:00:00Z,VGK,NJD,2.0,Vegas Golden Knights,NHL,Pacific,36.102778,-115.178333,NJD,0.0,2.0,True,loss,-2.0,40.7684,-111.9016,591.9989783662106,33,0.0,True
1939,2024020979,20242025,2025-03-04,2,American Airlines Center,-06:00,25,1,DAL,NJD,4.0,3.0,2025-03-05T01:00:00Z,DAL,NJD,1.0,Dallas Stars,NHL,Central,32.790556,-96.810278,NJD,3.0,4.0,True,loss,-1.0,36.102778,-115.178333,1721.2743886460312,34,1.0,False
989,2024020997,20242025,2025-03-07,2,Prudential Center,-05:00,1,52,NJD,WPG,1.0,6.0,2025-03-08T00:00:00Z,WPG,NJD,5.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,1.0,6.0,False,loss,-5.0,32.790556,-96.810278,2193.332879066821,0,2.0,False
2302,2024021013,20242025,2025-03-09,2,Wells Fargo Center,-04:00,4,1,PHI,NJD,1.0,3.0,2025-03-09T17:00:00Z,NJD,PHI,2.0,Philadeliphia Flyers,NHL,Metropolitan,39.901111,-75.171944,NJD,3.0,1.0,True,win,2.0,40.733611,-74.171111,125.57401432310208,35,1.0,False
364,2024021026,20242025,2025-03-11,2,Prudential Center,-04:00,1,29,NJD,CBJ,5.0,3.0,2025-03-11T23:00:00Z,NJD,CBJ,2.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,5.0,3.0,False,win,2.0,39.901111,-75.171944,125.57401432310208,0,1.0,False
745,2024021042,20242025,2025-03-13,2,Prudential Center,-04:00,1,22,NJD,EDM,3.0,2.0,2025-03-13T23:30:00Z,NJD,EDM,1.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,3.0,2.0,False,win,1.0,40.733611,-74.171111,0.0,0,1.0,False
2303,2024021056,20242025,2025-03-15,2,PPG Paints Arena,-04:00,5,1,PIT,NJD,7.0,3.0,2025-03-15T19:00:00Z,PIT,NJD,4.0,Pittsburgh Penguins,NHL,Metropolitan,40.439444,-79.989167,NJD,3.0,7.0,True,loss,-4.0,40.733611,-74.171111,492.2974366239691,36,1.0,False
1679,2024021075,20242025,2025-03-17,2,Nationwide Arena,-04:00,29,1,CBJ,NJD,1.0,2.0,2025-03-17T23:00:00Z,NJD,CBJ,1.0,Columbus Blue Jackets,NHL,Metropolitan,39.969283,-83.006111,NJD,2.0,1.0,True,win,1.0,40.439444,-79.989167,261.4783410975411,37,1.0,False
439,2024021090,20242025,2025-03-20,2,Prudential Center,-04:00,1,20,NJD,CGY,3.0,5.0,2025-03-20T23:00:00Z,CGY,NJD,2.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,3.0,5.0,False,loss,-2.0,39.969283,-83.006111,753.1616770384488,0,2.0,False
992,2024021113,20242025,2025-03-22,2,Prudential Center,-04:00,1,9,NJD,OTT,2.0,3.0,2025-03-22T23:00:00Z,OTT,NJD,1.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,2.0,3.0,False,loss,-1.0,40.733611,-74.171111,0.0,0,1.0,False
993,2024021125,20242025,2025-03-24,2,Prudential Center,-04:00,1,23,NJD,VAN,3.0,4.0,2025-03-24T23:30:00Z,VAN,NJD,1.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,3.0,4.0,False,loss,-1.0,40.733611,-74.171111,0.0,0,1.0,False
1822,2024021140,20242025,2025-03-26,2,United Center,-05:00,16,1,CHI,NJD,3.0,5.0,2025-03-26T23:30:00Z,NJD,CHI,2.0,Chicago Blackhawks,NHL,Central,41.880556,-87.674167,NJD,5.0,3.0,True,win,2.0,40.733611,-74.171111,1133.871140634919,38,1.0,False
2306,2024021156,20242025,2025-03-28,2,Canada Life Centre,-05:00,52,1,WPG,NJD,4.0,0.0,2025-03-29T00:00:00Z,WPG,NJD,4.0,Winnipeg Jets,NHL,Central,49.892778,-97.143611,NJD,0.0,4.0,True,loss,-4.0,41.880556,-87.674167,1151.795521524615,39,1.0,False
2215,2024021162,20242025,2025-03-29,2,Xcel Energy Center,-05:00,30,1,MIN,NJD,2.0,5.0,2025-03-29T22:00:00Z,NJD,MIN,3.0,Minnesota Wild,NHL,Central,44.944722,-93.101111,NJD,5.0,2.0,True,win,3.0,49.892778,-97.143611,628.4456213017561,40,0.0,True
904,2024021178,20242025,2025-03-31,2,Prudential Center,-04:00,1,30,NJD,MIN,3.0,2.0,2025-03-31T23:00:00Z,NJD,MIN,1.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,3.0,2.0,False,win,1.0,44.944722,-93.101111,1608.6161583667867,0,1.0,False
995,2024021209,20242025,2025-04-05,2,Prudential Center,-04:00,1,3,NJD,NYR,4.0,0.0,2025-04-05T16:30:00Z,NJD,NYR,4.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,4.0,0.0,False,win,4.0,40.733611,-74.171111,0.0,0,4.0,False
158,2024021238,20242025,2025-04-08,2,Prudential Center,-04:00,1,6,NJD,BOS,2.0,7.0,2025-04-08T23:00:00Z,BOS,NJD,5.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,2.0,7.0,False,loss,-5.0,40.733611,-74.171111,0.0,0,2.0,False
996,2024021262,20242025,2025-04-11,2,Prudential Center,-04:00,1,5,NJD,PIT,2.0,4.0,2025-04-11T23:00:00Z,PIT,NJD,2.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,2.0,4.0,False,loss,-2.0,40.733611,-74.171111,0.0,0,2.0,False
997,2024021277,20242025,2025-04-13,2,Prudential Center,-04:00,1,2,NJD,NYI,0.0,1.0,2025-04-13T17:00:00Z,NYI,NJD,1.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,0.0,1.0,False,loss,-1.0,40.733611,-74.171111,0.0,0,1.0,False
1473,2024021291,20242025,2025-04-15,2,TD Garden,-04:00,6,1,BOS,NJD,4.0,5.0,2025-04-15T23:00:00Z,NJD,BOS,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,NJD,5.0,4.0,True,win,1.0,40.733611,-74.171111,316.01715029912185,41,1.0,False
702,2024021303,20242025,2025-04-16,2,Prudential Center,-04:00,1,17,NJD,DET,2.0,5.0,2025-04-16T23:30:00Z,DET,NJD,3.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NJD,2.0,5.0,False,loss,-3.0,42.366303,-71.062228,316.01715029912185,0,0.0,True
584,2024020017,20242025,2024-10-10,2,Bridgestone Arena,-05:00,18,25,NSH,DAL,3.0,4.0,2024-10-11T00:00:00Z,DAL,NSH,1.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,3.0,4.0,False,loss,-1.0,36.159167,-86.778611,0.0,0,0.0,True
1958,2024020028,20242025,2024-10-12,2,Little Caesars Arena,-04:00,17,18,DET,NSH,3.0,0.0,2024-10-12T23:00:00Z,DET,NSH,3.0,Detroit Red Wings,NHL,Atlantic,42.341111,-83.055,NSH,0.0,3.0,True,loss,-3.0,36.159167,-86.778611,758.295386013773,1,1.0,False
998,2024020053,20242025,2024-10-15,2,Bridgestone Arena,-05:00,18,55,NSH,SEA,3.0,7.0,2024-10-16T00:00:00Z,SEA,NSH,4.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,3.0,7.0,False,loss,-4.0,42.341111,-83.055,758.295386013773,0,2.0,False
706,2024020069,20242025,2024-10-17,2,Bridgestone Arena,-05:00,18,22,NSH,EDM,2.0,4.0,2024-10-18T00:00:00Z,EDM,NSH,2.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,2.0,4.0,False,loss,-2.0,36.159167,-86.778611,0.0,0,1.0,False
649,2024020076,20242025,2024-10-19,2,Bridgestone Arena,-05:00,18,17,NSH,DET,2.0,5.0,2024-10-19T18:00:00Z,DET,NSH,3.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,2.0,5.0,False,loss,-3.0,36.159167,-86.778611,0.0,0,1.0,False
88,2024020101,20242025,2024-10-22,2,Bridgestone Arena,-05:00,18,6,NSH,BOS,4.0,0.0,2024-10-23T00:45:00Z,NSH,BOS,4.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,4.0,0.0,False,win,4.0,36.159167,-86.778611,0.0,0,2.0,False
1769,2024020120,20242025,2024-10-25,2,United Center,-05:00,16,18,CHI,NSH,2.0,3.0,2024-10-26T00:30:00Z,NSH,CHI,1.0,Chicago Blackhawks,NHL,Central,41.880556,-87.674167,NSH,3.0,2.0,True,win,1.0,36.159167,-86.778611,640.8649511897486,2,2.0,False
317,2024020131,20242025,2024-10-26,2,Bridgestone Arena,-05:00,18,29,NSH,CBJ,4.0,3.0,2024-10-27T00:00:00Z,NSH,CBJ,1.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,4.0,3.0,False,win,1.0,41.880556,-87.674167,640.8649511897486,0,0.0,True
2311,2024020141,20242025,2024-10-28,2,Amalie Arena,-04:00,14,18,TBL,NSH,3.0,2.0,2024-10-28T23:30:00Z,TBL,NSH,1.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,NSH,2.0,3.0,True,loss,-1.0,36.159167,-86.778611,1000.1823677666258,3,1.0,False
708,2024020166,20242025,2024-10-31,2,Bridgestone Arena,-05:00,18,22,NSH,EDM,1.0,5.0,2024-11-01T00:00:00Z,EDM,NSH,4.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,1.0,5.0,False,loss,-4.0,27.9427,-82.4518,1000.1823677666258,0,2.0,False
527,2024020182,20242025,2024-11-02,2,Bridgestone Arena,-05:00,18,21,NSH,COL,5.0,2.0,2024-11-03T00:00:00Z,NSH,COL,3.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,5.0,2.0,False,win,3.0,36.159167,-86.778611,0.0,0,1.0,False
821,2024020192,20242025,2024-11-04,2,Bridgestone Arena,-06:00,18,26,NSH,LAK,0.0,3.0,2024-11-05T01:00:00Z,LAK,NSH,3.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,0.0,3.0,False,loss,-3.0,36.159167,-86.778611,0.0,0,1.0,False
2312,2024020205,20242025,2024-11-06,2,Capital One Arena,-05:00,15,18,WSH,NSH,3.0,2.0,2024-11-07T00:00:00Z,WSH,NSH,1.0,Washington Capitals,NHL,Metropolitan,38.8982,-77.0209,NSH,2.0,3.0,True,loss,-1.0,36.159167,-86.778611,912.1969184531171,4,1.0,False
2078,2024020211,20242025,2024-11-07,2,Amerant Bank Arena,-05:00,13,18,FLA,NSH,6.0,2.0,2024-11-08T00:00:00Z,FLA,NSH,4.0,Flordia Panthers,NHL,Atlantic,26.158333,-80.325556,NSH,2.0,6.0,True,loss,-4.0,38.8982,-77.0209,1449.7854078599257,5,0.0,True
1001,2024020232,20242025,2024-11-09,2,Bridgestone Arena,-06:00,18,59,NSH,UTA,4.0,0.0,2024-11-10T01:00:00Z,NSH,UTA,4.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,4.0,0.0,False,win,4.0,26.158333,-80.325556,1269.4702122960618,0,1.0,False
1842,2024020243,20242025,2024-11-11,2,Ball Arena,-07:00,21,18,COL,NSH,3.0,2.0,2024-11-12T02:00:00Z,COL,NSH,1.0,Colorado Avalanche,NHL,Central,39.7487,-105.0076,NSH,2.0,3.0,True,loss,-1.0,36.159167,-86.778611,1644.1560575611893,6,1.0,False
2025,2024020264,20242025,2024-11-14,2,Rogers Place,-07:00,22,18,EDM,NSH,3.0,2.0,2024-11-15T02:00:00Z,EDM,NSH,1.0,Edmonton Oilers,NHL,Pacific,53.546944,-113.497778,NSH,2.0,3.0,True,loss,-1.0,39.7487,-105.0076,1662.7594741713172,7,2.0,False
1708,2024020269,20242025,2024-11-15,2,Scotiabank Saddledome,-07:00,20,18,CGY,NSH,2.0,0.0,2024-11-16T02:00:00Z,CGY,NSH,2.0,Calgary Flames,NHL,Pacific,51.0374,-114.0519,NSH,0.0,2.0,True,loss,-2.0,53.546944,-113.497778,281.57943485826803,8,0.0,True
2314,2024020285,20242025,2024-11-17,2,Rogers Arena,-08:00,23,18,VAN,NSH,3.0,5.0,2024-11-18T03:00:00Z,NSH,VAN,2.0,Vancouver Canucks,NHL,Pacific,49.277778,-123.108889,NSH,5.0,3.0,True,win,2.0,51.0374,-114.0519,673.7276558746636,9,1.0,False
2315,2024020304,20242025,2024-11-20,2,Climate Pledge Arena,-08:00,55,18,SEA,NSH,3.0,0.0,2024-11-21T03:00:00Z,SEA,NSH,3.0,Seattle Kraken,NHL,Pacific,47.622,-122.354,NSH,0.0,3.0,True,loss,-3.0,49.277778,-123.108889,192.34517664899948,10,2.0,False
1004,2024020329,20242025,2024-11-23,2,Bridgestone Arena,-06:00,18,52,NSH,WPG,4.0,1.0,2024-11-24T00:00:00Z,NSH,WPG,3.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,4.0,1.0,False,win,3.0,47.622,-122.354,3173.5380532909007,0,2.0,False
2278,2024020336,20242025,2024-11-25,2,Prudential Center,-05:00,1,18,NJD,NSH,5.0,2.0,2024-11-26T00:00:00Z,NJD,NSH,3.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,NSH,2.0,5.0,True,loss,-3.0,36.159167,-86.778611,1208.5030335904667,11,1.0,False
1005,2024020356,20242025,2024-11-27,2,Bridgestone Arena,-06:00,18,4,NSH,PHI,2.0,3.0,2024-11-28T01:00:00Z,PHI,NSH,1.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,2.0,3.0,False,loss,-1.0,40.733611,-74.171111,1208.5030335904667,0,1.0,False
1006,2024020369,20242025,2024-11-29,2,Bridgestone Arena,-06:00,18,14,NSH,TBL,2.0,3.0,2024-11-29T20:00:00Z,TBL,NSH,1.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,2.0,3.0,False,loss,-1.0,36.159167,-86.778611,0.0,0,1.0,False
2187,2024020384,20242025,2024-11-30,2,Xcel Energy Center,-06:00,30,18,MIN,NSH,3.0,2.0,2024-12-01T01:00:00Z,MIN,NSH,1.0,Minnesota Wild,NHL,Central,44.944722,-93.101111,NSH,2.0,3.0,True,loss,-1.0,36.159167,-86.778611,1112.5561421629163,12,0.0,True
2319,2024020406,20242025,2024-12-04,2,Scotiabank Arena,-05:00,10,18,TOR,NSH,3.0,2.0,2024-12-05T00:30:00Z,TOR,NSH,1.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,NSH,2.0,3.0,True,loss,-1.0,44.944722,-93.101111,1100.3129960653994,13,3.0,False
2237,2024020411,20242025,2024-12-05,2,Centre Bell,-05:00,8,18,MTL,NSH,3.0,0.0,2024-12-06T00:00:00Z,MTL,NSH,3.0,Montreal Canadiens,NHL,Atlantic,45.496111,-73.569444,NSH,0.0,3.0,True,loss,-3.0,43.643333,-79.379167,504.06543651742965,14,0.0,True
2320,2024020431,20242025,2024-12-07,2,Canadian Tire Centre,-05:00,9,18,OTT,NSH,3.0,1.0,2024-12-08T00:00:00Z,OTT,NSH,2.0,Ottawa Senators,NHL,Atlantic,45.2969,-75.9268,NSH,1.0,3.0,True,loss,-2.0,45.496111,-73.569444,185.38517220791812,15,1.0,False
405,2024020451,20242025,2024-12-10,2,Bridgestone Arena,-06:00,18,20,NSH,CGY,3.0,4.0,2024-12-11T01:00:00Z,CGY,NSH,1.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,3.0,4.0,False,loss,-1.0,45.2969,-75.9268,1364.4745564883078,0,2.0,False
1913,2024020466,20242025,2024-12-12,2,American Airlines Center,-06:00,25,18,DAL,NSH,1.0,4.0,2024-12-13T01:00:00Z,NSH,DAL,3.0,Dallas Stars,NHL,Central,32.790556,-96.810278,NSH,4.0,1.0,True,win,3.0,36.159167,-86.778611,992.2819988461115,16,1.0,False
1856,2024020484,20242025,2024-12-14,2,Ball Arena,-07:00,21,18,COL,NSH,5.0,2.0,2024-12-15T02:00:00Z,COL,NSH,3.0,Colorado Avalanche,NHL,Central,39.7487,-105.0076,NSH,2.0,5.0,True,loss,-3.0,32.790556,-96.810278,1066.1288343968592,17,1.0,False
1009,2024020502,20242025,2024-12-17,2,Bridgestone Arena,-06:00,18,3,NSH,NYR,2.0,0.0,2024-12-18T01:00:00Z,NSH,NYR,2.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,2.0,0.0,False,win,2.0,39.7487,-105.0076,1644.1560575611893,0,2.0,False
1010,2024020515,20242025,2024-12-19,2,Bridgestone Arena,-06:00,18,5,NSH,PIT,4.0,5.0,2024-12-20T01:00:00Z,PIT,NSH,1.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,4.0,5.0,False,loss,-1.0,36.159167,-86.778611,0.0,0,1.0,False
834,2024020528,20242025,2024-12-21,2,Bridgestone Arena,-06:00,18,26,NSH,LAK,3.0,2.0,2024-12-21T18:30:00Z,NSH,LAK,1.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,3.0,2.0,False,win,1.0,36.159167,-86.778611,0.0,0,1.0,False
270,2024020553,20242025,2024-12-23,2,Bridgestone Arena,-06:00,18,12,NSH,CAR,5.0,2.0,2024-12-24T01:00:00Z,NSH,CAR,3.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,5.0,2.0,False,win,3.0,36.159167,-86.778611,0.0,0,1.0,False
2323,2024020562,20242025,2024-12-27,2,Enterprise Center,-06:00,19,18,STL,NSH,7.0,4.0,2024-12-28T01:00:00Z,STL,NSH,3.0,St. Louis Blues,NHL,Central,38.626667,-90.2025,NSH,4.0,7.0,True,loss,-3.0,36.159167,-86.778611,408.31900061722826,18,3.0,False
2324,2024020587,20242025,2024-12-30,2,Canada Life Centre,-06:00,52,18,WPG,NSH,3.0,0.0,2024-12-31T00:30:00Z,WPG,NSH,3.0,Winnipeg Jets,NHL,Central,49.892778,-97.143611,NSH,0.0,3.0,True,loss,-3.0,38.626667,-90.2025,1367.8117329181669,19,2.0,False
2195,2024020596,20242025,2024-12-31,2,Xcel Energy Center,-06:00,30,18,MIN,NSH,5.0,3.0,2025-01-01T01:00:00Z,MIN,NSH,2.0,Minnesota Wild,NHL,Central,44.944722,-93.101111,NSH,3.0,5.0,True,loss,-2.0,49.892778,-97.143611,628.4456213017561,20,0.0,True
2325,2024020619,20242025,2025-01-03,2,Rogers Arena,-08:00,23,18,VAN,NSH,0.0,3.0,2025-01-04T03:00:00Z,NSH,VAN,3.0,Vancouver Canucks,NHL,Pacific,49.277778,-123.108889,NSH,3.0,0.0,True,win,3.0,44.944722,-93.101111,2305.2872560078886,21,2.0,False
1726,2024020627,20242025,2025-01-04,2,Scotiabank Saddledome,-07:00,20,18,CGY,NSH,1.0,4.0,2025-01-05T03:00:00Z,NSH,CGY,3.0,Calgary Flames,NHL,Pacific,51.0374,-114.0519,NSH,4.0,1.0,True,win,3.0,49.277778,-123.108889,673.7276558746636,22,0.0,True
2326,2024020647,20242025,2025-01-07,2,Canada Life Centre,-06:00,52,18,WPG,NSH,5.0,2.0,2025-01-08T01:00:00Z,WPG,NSH,3.0,Winnipeg Jets,NHL,Central,49.892778,-97.143611,NSH,2.0,5.0,True,loss,-3.0,51.0374,-114.0519,1200.850397012842,23,2.0,False
1015,2024020679,20242025,2025-01-11,2,Bridgestone Arena,-06:00,18,15,NSH,WSH,1.0,4.0,2025-01-12T01:00:00Z,WSH,NSH,3.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,1.0,4.0,False,loss,-3.0,49.892778,-97.143611,1740.324162481412,0,3.0,False
1016,2024020701,20242025,2025-01-14,2,Bridgestone Arena,-06:00,18,54,NSH,VGK,5.0,3.0,2025-01-15T01:00:00Z,NSH,VGK,2.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,5.0,3.0,False,win,2.0,36.159167,-86.778611,0.0,0,2.0,False
487,2024020714,20242025,2025-01-16,2,Bridgestone Arena,-06:00,18,16,NSH,CHI,3.0,2.0,2025-01-17T01:00:00Z,NSH,CHI,1.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,3.0,2.0,False,win,1.0,36.159167,-86.778611,0.0,0,1.0,False
888,2024020733,20242025,2025-01-18,2,Bridgestone Arena,-06:00,18,30,NSH,MIN,6.0,2.0,2025-01-19T01:00:00Z,NSH,MIN,4.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,6.0,2.0,False,win,4.0,36.159167,-86.778611,0.0,0,1.0,False
1017,2024020752,20242025,2025-01-21,2,Bridgestone Arena,-06:00,18,28,NSH,SJS,7.0,5.0,2025-01-22T01:00:00Z,NSH,SJS,2.0,Nashville Predators,NHL,Central,36.159167,-86.778611,NSH,7.0,5.0,False,win,2.0,36.159167,-86.778611,0.0,0,2.0,False
2330,2024020771,20242025,2025-01-23,2,SAP Center at San Jose,-08:00,28,18,SJS,NSH,5.0,6.0,2025-01-24T03:30:00Z,NSH,SJS,1.0,San Jose Sharks,NHL,Pacific,37.332778,-121.901111,NSH,6.0,5.0,True,win,1.0,36.159167,-86.778611,3114.066241709205,24,1.0,False
